what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1434444022108
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1434444022128
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.PropertySheet",1434444028270
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1434444031378
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1434444033232
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1434444040563
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1434444043271
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1434444058437
activated,editor,org.eclipse.wst.dtd.ui,1.0.600.v201103171359,"org.eclipse.wst.dtd.core.dtdsource.source",1434444069091
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1434444070684
activated,editor,org.eclipse.wst.dtd.ui,1.0.600.v201103171359,"org.eclipse.wst.dtd.core.dtdsource.source",1434444080643
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1434444081944
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1434444099296
error,log,,,"No property tester contributes a property com.aptana.ide.core.ui.nature to type class org.eclipse.jdt.internal.core.JavaProject",1434444103172
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1434444114907
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1434444129817
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.newWizard",1434444129828
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.PropertySheet",1434444129984
opened,editor,org.eclipse.wst.dtd.ui,1.0.600.v201103171359,"org.eclipse.wst.dtd.core.dtdsource.source",1434444130020
activated,editor,org.eclipse.wst.dtd.ui,1.0.600.v201103171359,"org.eclipse.wst.dtd.core.dtdsource.source",1434444130071
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1434444133156
activated,editor,org.eclipse.wst.dtd.ui,1.0.600.v201103171359,"org.eclipse.wst.dtd.core.dtdsource.source",1434444139183
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1434444140900
closed,editor,org.eclipse.wst.dtd.ui,1.0.600.v201103171359,"org.eclipse.wst.dtd.core.dtdsource.source",1434444140910
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1434444142770
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1434444147348
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1434444148424
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1434444148432
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1434444149294
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1434444156208
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1434444446259
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1434444447274
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1434444492478
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1434444502315
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1434444527414
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1434444528848
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1434444531332
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1434444537100
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1434444562362
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1434444564526
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1434444565732
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1434444566761
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1434444639763
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1434444640712
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1434444693356
activated,editor,org.eclipse.wst.dtd.ui,1.0.600.v201103171359,"org.eclipse.wst.dtd.core.dtdsource.source",1434444696133
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1434444702583
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1434444703978
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1434444709331
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1434444716186
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1434444717677
activated,editor,org.eclipse.wst.dtd.ui,1.0.600.v201103171359,"org.eclipse.wst.dtd.core.dtdsource.source",1434444718938
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1434444732245
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1434444733456
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1434444735674
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1434444741461
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1434444742977
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1434444937606
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1434444939287
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1434444940597
activated,editor,org.eclipse.wst.dtd.ui,1.0.600.v201103171359,"org.eclipse.wst.dtd.core.dtdsource.source",1434444949583
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1434444951559
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1434444962294
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1434445108395
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1434445109614
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1434445116655
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1434445117820
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1434445120251
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1434447093365
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1434447102259
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1434447311900
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1434447391898
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1434447392155
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1434447394589
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1434447415965
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1434447418360
